title,author,url
Dirty Secrets of the Blackhand: The Calm of Desperation,"Brown, Steven C.",www.abebooks.com/servlet/BookDetailsPL?bi=1360700685&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_42-_-bdp
Mansions of Darkness: A Novel of Saint-Germain,"Yarbro, Chelsea Quinn",www.abebooks.com/servlet/BookDetailsPL?bi=13996816815&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_43-_-bdp
Merrick,"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=153364318&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_44-_-bdp
"A Candle for D'Artagnan: An Historical Horror Novel, Third in the Atta Olivia Clemens Series","Yarbro, Chelsea Quinn",www.abebooks.com/servlet/BookDetailsPL?bi=12407334434&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_45-_-bdp
THE WORLD ON BLOOD,"Nasaw,Jonathan",www.abebooks.com/servlet/BookDetailsPL?bi=2132400&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_46-_-bdp
VAMPIRE: THE COMPLETE GUIDE TO THE WORLD OF THE UNDEAD,"Dunn-Mascetti,Manuela",www.abebooks.com/servlet/BookDetailsPL?bi=65619536&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_47-_-bdp
Blood Thirst,"Rice, Anne et al. Edited By Leonard Wolf.",www.abebooks.com/servlet/BookDetailsPL?bi=12583287047&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_48-_-bdp
Drawing Blood,"Brite, Poppy Z.",www.abebooks.com/servlet/BookDetailsPL?bi=1525220323&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_49-_-bdp
COVENANT WITH THE VAMPIRE:THE DIARIES OF THE FAMILY DRACUL,"KALOGRIDIS,JEANNE",www.abebooks.com/servlet/BookDetailsPL?bi=20734970&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_50-_-bdp
Romancing the Vampire: From Past to Present Slipcased Edition,"Skal, David J.",www.abebooks.com/servlet/BookDetailsPL?bi=31807872256&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_51-_-bdp
The Marriage of Sticks,"Carroll, Jonathan",www.abebooks.com/servlet/BookDetailsPL?bi=8280045416&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_52-_-bdp
Tap Tap,"Martin, David",www.abebooks.com/servlet/BookDetailsPL?bi=149210304&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_53-_-bdp
"The Secret Life of Laszlo, Count Dracula","Anscombe, Roderick",www.abebooks.com/servlet/BookDetailsPL?bi=10194305227&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_54-_-bdp
Vampires,"Hurwood,Bernhardt J.",www.abebooks.com/servlet/BookDetailsPL?bi=1161142617&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_55-_-bdp
LUST FOR BLOOD,"Hoyt,Olga",www.abebooks.com/servlet/BookDetailsPL?bi=40600065&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_56-_-bdp
Vamps,"Lee,Elaine",www.abebooks.com/servlet/BookDetailsPL?bi=800737500&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_57-_-bdp
Vampire Haiku,"Mecum, Ryan",www.abebooks.com/servlet/BookDetailsPL?bi=10627115610&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_58-_-bdp
Tap Tap,"Martin, David",www.abebooks.com/servlet/BookDetailsPL?bi=740259391&cm_sp=collections-_-6vNHh0PZs5WZAyR4qMDAPp_item_1_59-_-bdp
"Our photos depict the exact book you will receive, never ""stock"" images of books we don't actuall...","Hall, Manly P.",www.abebooks.com/servlet/BookDetailsPL?bi=31947502025&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_1-_-bdp
Nightmares: Poems to Trouble Your Sleep,"Prelutsky, Jack; Lobel, Arnold (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=31916781578&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_2-_-bdp
Faerie Tale,"Feist, Raymond",www.abebooks.com/servlet/BookDetailsPL?bi=31721990545&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_3-_-bdp
Breaking the Death Barrier,"Feeback, Alita V.; Lisa",www.abebooks.com/servlet/BookDetailsPL?bi=31798005275&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_4-_-bdp
Little Witch,"Bennett, Anna Elizabeth; Stone, Helen (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=32319743691&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_5-_-bdp
"I, Crowley: Almost the Beast's Last Will and Testament","Wilson, Snoo (Andrew James); Crowley, Alistair",www.abebooks.com/servlet/BookDetailsPL?bi=31528740952&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_6-_-bdp
The Queen of the Damned,"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=31582791927&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_7-_-bdp
A Gathering of Evil (Paperback Library Gothic),"Ross, Marilyn",www.abebooks.com/servlet/BookDetailsPL?bi=31457229608&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_8-_-bdp
The Necrophiles,"Gurney, David",www.abebooks.com/servlet/BookDetailsPL?bi=31799475150&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_9-_-bdp
The Collected Ghost Stories of M. R. James,"James, M. R.",www.abebooks.com/servlet/BookDetailsPL?bi=32041718322&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_10-_-bdp
Facing the Future: A New Theory of Political Representation,"Hall, Manly P.",www.abebooks.com/servlet/BookDetailsPL?bi=31932062804&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_11-_-bdp
The Belief in Personal Immortality,"Haynes, E. S. P. (Edmund Sidney Pollock)",www.abebooks.com/servlet/BookDetailsPL?bi=32226377989&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_12-_-bdp
Studies in Psychical Research,"Podmore, Frank",www.abebooks.com/servlet/BookDetailsPL?bi=32169543429&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_13-_-bdp
Which Was Witch?,"Jewett, Eleanore M.; Yashima, Taro (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=32325240730&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_14-_-bdp
"Witches, Ghosts, and Goblins: A Spooky Search for Miranda's Cat","Long, Ruthanna; Durand, Paul (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=31946143717&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_15-_-bdp
Witchcraft in Old and New England,"Kittredge, George Lyman",www.abebooks.com/servlet/BookDetailsPL?bi=32368613010&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_16-_-bdp
Little Witch,"Bennett, Anna Elizabeth; Weil, Lisl (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=32229869029&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_17-_-bdp
Invisible Inzi of Oz,"Wauchope, Virginia; Wauchope, Robert; Shanower, Eric (Ill...",www.abebooks.com/servlet/BookDetailsPL?bi=32261377638&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_18-_-bdp
Mystery of the Witches' Bridge,"Carleton, Barbee Oliver",www.abebooks.com/servlet/BookDetailsPL?bi=30870798962&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_19-_-bdp
Ghost Hunter,"Holzer, Hans",www.abebooks.com/servlet/BookDetailsPL?bi=32260863311&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_20-_-bdp
Dracula: The Definitive Edition,"Stoker, Bram; Gorey, Edward (Illustrator); Kaye, Marvin (...",www.abebooks.com/servlet/BookDetailsPL?bi=31241658290&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_21-_-bdp
The Romance of Sorcery,"Rohmer, Sax",www.abebooks.com/servlet/BookDetailsPL?bi=32219693824&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_22-_-bdp
"Dracula Lives! (Vol. 1, No. 1)","Lee, Stan; Vallejo, Boris (Cover Art)",www.abebooks.com/servlet/BookDetailsPL?bi=32317328064&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_23-_-bdp
Between Two Worlds,"Fodor, Nandor",www.abebooks.com/servlet/BookDetailsPL?bi=31903297134&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_24-_-bdp
The Witches of Worm,"Snyder, Zilpha Keatley",www.abebooks.com/servlet/BookDetailsPL?bi=31067176054&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_25-_-bdp
Ghosts of the Golden West,"Holzer, Hans",www.abebooks.com/servlet/BookDetailsPL?bi=32260860372&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_26-_-bdp
Season of the Witch,"Ralphs, Matt; Tamarit, Nuria (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=32271797945&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_27-_-bdp
Spirit Mediumship and Society in Africa,"Beattie, John (Editor); Middleton, John (Editor); Firth, ...",www.abebooks.com/servlet/BookDetailsPL?bi=32169537731&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_28-_-bdp
Farewell Miss Julie Logan: A Wintry Tale,"Barrie, J. M.",www.abebooks.com/servlet/BookDetailsPL?bi=31613623535&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_29-_-bdp
Memory of Evil (Paperback Library Gothic),"Ross, Marilyn",www.abebooks.com/servlet/BookDetailsPL?bi=31457231381&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_30-_-bdp
Dracula: The Vampire Play,"Stoker, Bram; Deane, Hamilton; Balderston, John L.; Richa...",www.abebooks.com/servlet/BookDetailsPL?bi=32236083216&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_31-_-bdp
By the Light of the Halloween Moon,"Stutson, Caroline; Hawkes, Kevin (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=32320564485&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_32-_-bdp
The Book of Dreams and Ghosts,"Lang, Andrew; Reginald, Robert (Editor)",www.abebooks.com/servlet/BookDetailsPL?bi=31402315190&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_33-_-bdp
Never on a Broomstick,"Donovan, Frank",www.abebooks.com/servlet/BookDetailsPL?bi=32410555843&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_34-_-bdp
The Devil I Know: My Haunting Journey with Ronnie DeFeo and the True Story of the Amityville Murders,"Barrett, Jackie",www.abebooks.com/servlet/BookDetailsPL?bi=32410551981&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_35-_-bdp
Witchcraft in the Middle Ages,"Russell, Jeffrey Burton",www.abebooks.com/servlet/BookDetailsPL?bi=32333894912&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_36-_-bdp
Ghosts and Hauntings,"Bardens, Dennis",www.abebooks.com/servlet/BookDetailsPL?bi=32409197941&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_37-_-bdp
The Devil in the City of Angels: My Encounters with the Diabolical,"Romero, Jesse",www.abebooks.com/servlet/BookDetailsPL?bi=31277558720&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_38-_-bdp
Bugs that Go Bump in the Night (A Bugs in a Box Book),"Carter, David A.",www.abebooks.com/servlet/BookDetailsPL?bi=32284382836&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_39-_-bdp
Emir's Education in the Proper Use of Magical Powers,"Roberts, Jane; Cherry, Lynne (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=31897765628&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_40-_-bdp
"Witchcraft, Magic, and Religion in 17th-Century Massachusetts","Weisman, Richard",www.abebooks.com/servlet/BookDetailsPL?bi=31901387883&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_41-_-bdp
Mabon: Celebrating the Autumn Equinox,"Madden, Kristin",www.abebooks.com/servlet/BookDetailsPL?bi=31358203944&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_42-_-bdp
The Haunted Ghost,"Byfield, Barbara Ninde",www.abebooks.com/servlet/BookDetailsPL?bi=32009836314&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_43-_-bdp
Sybil Leek's Book of the Curious and the Occult,"Leek, Sybil",www.abebooks.com/servlet/BookDetailsPL?bi=32217333021&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_44-_-bdp
The Dark Way: Stories from the Spirit World,"Hamilton, Virginia; Davis, Lambert (Illustrator)",www.abebooks.com/servlet/BookDetailsPL?bi=30984820168&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_45-_-bdp
Game for Demons,"Shecter, Ben",www.abebooks.com/servlet/BookDetailsPL?bi=30999419255&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_46-_-bdp
Voices from the Earth: Practical Shamanism,"Wood, Nicholas",www.abebooks.com/servlet/BookDetailsPL?bi=31295131367&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_47-_-bdp
"Poltergeists: An Annotated Bibliography of Works in English, circa 1880-1975","Goss, Michael (Editor)",www.abebooks.com/servlet/BookDetailsPL?bi=30890257967&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_48-_-bdp
The Amityville Horror,"Anson, Jay",www.abebooks.com/servlet/BookDetailsPL?bi=32344052764&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_49-_-bdp
The Aleister Crowley Scrapbook,"Robertson, Sandy",www.abebooks.com/servlet/BookDetailsPL?bi=22526421188&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_50-_-bdp
"Witches, Midwives, and Nurses: A History of Women Healers","Ehrenreich, Barbara; English, Deirdre",www.abebooks.com/servlet/BookDetailsPL?bi=31941197932&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_51-_-bdp
The Triumph of the Moon: A History of Modern Pagan Witchcraft,"Hutton, Ronald",www.abebooks.com/servlet/BookDetailsPL?bi=32217342330&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_52-_-bdp
To Ride a Silver Broomstick: New Generation Witchcraftt,"RavenWolf, Silver",www.abebooks.com/servlet/BookDetailsPL?bi=31214759206&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_53-_-bdp
The Fire from Within,"Castaneda, Carlos",www.abebooks.com/servlet/BookDetailsPL?bi=31412514741&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_54-_-bdp
The Amityville Horror,"Anson, Jay",www.abebooks.com/servlet/BookDetailsPL?bi=31119010765&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_55-_-bdp
Dracula Was a Woman: In Search of the Blood Countess of Transylvania,"McNally, Raymond T.",www.abebooks.com/servlet/BookDetailsPL?bi=30912703890&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_56-_-bdp
The Sentence,"Erdrich, Louise",www.abebooks.com/servlet/BookDetailsPL?bi=32341864227&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_57-_-bdp
"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyo...","Vanderbeck, Paige",www.abebooks.com/servlet/BookDetailsPL?bi=31941194936&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_58-_-bdp
The Amityville Horror,"Anson, Jay",www.abebooks.com/servlet/BookDetailsPL?bi=31460111538&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_59-_-bdp
The Haunted Wherry and Other Rare Ghost Stories,"Salmonson, Jessica Amanda (Editor); Morris, Harry O., Jr....",www.abebooks.com/servlet/BookDetailsPL?bi=32068119422&cm_sp=collections-_-7GSuYQAeNwyOAr9O10764B_item_1_60-_-bdp
American Vampire 5,"Snyder, Scott",www.abebooks.com/servlet/BookDetailsPL?bi=32228471306&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_1-_-bdp
Anno-Dracula,"Newman, Kim",www.abebooks.com/servlet/BookDetailsPL?bi=32215842509&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_2-_-bdp
My Scrapbook: Memories of Dark Shadows,"Scott, Kathryn Leigh",www.abebooks.com/servlet/BookDetailsPL?bi=32214654728&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_3-_-bdp
"Dracula: The Ultimate, Illustrated Edition of the World-Famous Vampire Play","Deane, Hamilton; Balderston, John L.; Skal, David J.",www.abebooks.com/servlet/BookDetailsPL?bi=32214533082&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_4-_-bdp
The Dark Shadows Companion: 25th Anniversary Collection,,www.abebooks.com/servlet/BookDetailsPL?bi=32260957962&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_5-_-bdp
The Vampire's Apprentice,"Byers, Richard Lee",www.abebooks.com/servlet/BookDetailsPL?bi=32212225051&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_6-_-bdp
The Vampire Joke Book,"Vania, Count Trans L.",www.abebooks.com/servlet/BookDetailsPL?bi=32214716844&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_7-_-bdp
Vampyr,Jan Jennings,www.abebooks.com/servlet/BookDetailsPL?bi=32212221680&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_8-_-bdp
"The Vampires and the Witch (The Story of the Phantom, 12)",Lee Falk,www.abebooks.com/servlet/BookDetailsPL?bi=32212212888&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_9-_-bdp
The Vampire Tapes,Arabella Randolphe,www.abebooks.com/servlet/BookDetailsPL?bi=32212211009&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_10-_-bdp
Vampire Child,Ruby Jean Jensen,www.abebooks.com/servlet/BookDetailsPL?bi=32212207943&cm_sp=collections-_-5dMez8NHv5juFYWrykcfgX_item_1_11-_-bdp
Interview with the Vampire,"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=32372071275&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_1-_-bdp
Interview With the Vampire (Inscribed By Anne),"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=30959335032&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_2-_-bdp
The Tale of the Body Thief (Vampire Chronicles)(Inscribed),"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=31102009872&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_3-_-bdp
"Memnoch, The Devil. The Vampire Chronicles (Inscribed)","Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=31102014113&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_4-_-bdp
Vittorio the Vampire: New Tales of the Vampires (SIGNED),"Rice, Anne",www.abebooks.com/servlet/BookDetailsPL?bi=31078707999&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_5-_-bdp
The Vampire Within: New Blood (SIGNED),"Silver, Drew",www.abebooks.com/servlet/BookDetailsPL?bi=30894713529&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_6-_-bdp
Salem's Lot,"King, Stephen",www.abebooks.com/servlet/BookDetailsPL?bi=31381843157&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_7-_-bdp
The Vampire Lectures,"Rickels, Laurence A.",www.abebooks.com/servlet/BookDetailsPL?bi=31823999118&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_8-_-bdp
Theorizing Twilight: Critical Essays on What's at Stake in a Post-Vampire World,"Parke, Maggie; Wilson, Natalie",www.abebooks.com/servlet/BookDetailsPL?bi=31250590278&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_9-_-bdp
The Living Dead: A Study of the Vampire in Romantic Literature,"Twitchell, James B.",www.abebooks.com/servlet/BookDetailsPL?bi=30625532192&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_10-_-bdp
Seduced by Twilight: The Allure and Contradictory Messages of the Popular Saga,"Wilson, Natalie",www.abebooks.com/servlet/BookDetailsPL?bi=31250587432&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_11-_-bdp
From Demons to Dracula: The Creation of the Modern Vampire Myth,"Beresford, Matthew",www.abebooks.com/servlet/BookDetailsPL?bi=32375656364&cm_sp=collections-_-5O18CCJe995ID5kbzuswta_item_1_12-_-bdp
Counterfeit Magic,"Armstrong, Kelley",www.abebooks.com/servlet/BookDetailsPL?bi=18096226778&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_1-_-bdp
TASTE,"Warburton, Dustin",www.abebooks.com/servlet/BookDetailsPL?bi=829505621&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_2-_-bdp
Ahead of Myself: Confessions of a Professional Psychic,"Robbins, Shawn;Pierce, Milton",www.abebooks.com/servlet/BookDetailsPL?bi=1784562621&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_3-_-bdp
Domestic Compact Auto Repair Manual,,www.abebooks.com/servlet/BookDetailsPL?bi=1169376451&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_4-_-bdp
Star Mates for Virgo,Celeste Longacre,www.abebooks.com/servlet/BookDetailsPL?bi=22033862291&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_5-_-bdp
Lovespells: An Authentic Collection of Victorian Spells,"Nahmad, Claire",www.abebooks.com/servlet/BookDetailsPL?bi=1377904609&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_6-_-bdp
Higher Superstition: The Academic Left and Its Quarrels With Science,"Gross, Paul R.;Levitt, Norman;Levitt, N.",www.abebooks.com/servlet/BookDetailsPL?bi=3322807227&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_7-_-bdp
Dreaming True: How to Dream Your Future and Change Your Life for the Better,Robert Moss,www.abebooks.com/servlet/BookDetailsPL?bi=19843661736&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_8-_-bdp
Beyond Supernature: A New Natural History of the Supernatural,"Watson, Lyall",www.abebooks.com/servlet/BookDetailsPL?bi=1276412829&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_9-_-bdp
Eastern Mysteries (mysteries of the unknown),Time-Life Books.,www.abebooks.com/servlet/BookDetailsPL?bi=1774269646&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_10-_-bdp
Magical Arts (mysteries of the unknown),Time-Life Books,www.abebooks.com/servlet/BookDetailsPL?bi=1774269648&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_11-_-bdp
The Dreamer,Cynthia Rylant,www.abebooks.com/servlet/BookDetailsPL?bi=22904150187&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_12-_-bdp
Freaks: Myths and Images of the Secret Self,"Fiedler, Leslie",www.abebooks.com/servlet/BookDetailsPL?bi=2033162863&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_13-_-bdp
MINDS WITHOUT BOUNDARIES,"HOLROYD, STUART",www.abebooks.com/servlet/BookDetailsPL?bi=596512240&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_14-_-bdp
Don't Kiss Them Good-Bye,"DuBois, Allison",www.abebooks.com/servlet/BookDetailsPL?bi=2950790273&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_15-_-bdp
The World Dream Book: Use the Wisdom of World Cultures to Uncover Your Dream Power,"Bluestone, Sarvananda",www.abebooks.com/servlet/BookDetailsPL?bi=10824581583&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_16-_-bdp
The Medium Next Door: Adventures of a Real-Life Ghost Whisperer,"Hancock MA, Maureen",www.abebooks.com/servlet/BookDetailsPL?bi=30527125941&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_17-_-bdp
The Astrology of Midlife and Aging,"Sullivan, Erin",www.abebooks.com/servlet/BookDetailsPL?bi=1284488573&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_18-_-bdp
The Dictionary of Dreams and Their Meanings,"Craze, Richard",www.abebooks.com/servlet/BookDetailsPL?bi=1372157805&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_19-_-bdp
Ken Wilber in Dialogue : Conversations with Leading Transpersonal Thinkers,"Rothberg, Donald J.",www.abebooks.com/servlet/BookDetailsPL?bi=1296497257&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_20-_-bdp
Palmistry,"Barrett, David V.",www.abebooks.com/servlet/BookDetailsPL?bi=5871644792&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_21-_-bdp
The Power of Creative Dreaming,"Ball, Pamela",www.abebooks.com/servlet/BookDetailsPL?bi=22745114064&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_22-_-bdp
Final Beginnings: The Tunnel,"Edward, John;Stoynoff, Natasha",www.abebooks.com/servlet/BookDetailsPL?bi=8690571401&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_23-_-bdp
Astrology and Consciousness: The Wheel of Light,"Olesky, Rio",www.abebooks.com/servlet/BookDetailsPL?bi=5100530988&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_24-_-bdp
Dreams & Omens Revealed,"Gettings, Fred",www.abebooks.com/servlet/BookDetailsPL?bi=2122794443&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_25-_-bdp
Gods and Goddesses: A Treasury of Deities and Tales from World Mythology,"Hallam, Elizabeth (editor)",www.abebooks.com/servlet/BookDetailsPL?bi=1374924631&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_26-_-bdp
Love Signs,Celeste Longacre,www.abebooks.com/servlet/BookDetailsPL?bi=22539493130&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_27-_-bdp
Cosmic Mysteries of the Universe,"Clark, Adrian V.",www.abebooks.com/servlet/BookDetailsPL?bi=4055635064&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_28-_-bdp
SIGNS OF THINGS TO COME,"HALL, ANGUS",www.abebooks.com/servlet/BookDetailsPL?bi=596512255&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_29-_-bdp
Time: A Traveler's Guide,"Pickover, Clifford A.",www.abebooks.com/servlet/BookDetailsPL?bi=1171730468&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_30-_-bdp
Dreaming: An Illustrated Guide to Remembering and Interpreting Your Dreams,"Parker, Derek;Parker, Julia",www.abebooks.com/servlet/BookDetailsPL?bi=1220352586&cm_sp=collections-_-6fUGxb5zcGSrH7WIkoAFoO_item_1_31-_-bdp
